Accession,Planting,Country,State,County,Google_Latitude,Google_Longitude,PosNum,LCMSplantingID,Ozark_Chinquapin,ID,num_traits,Date,num_values,Surv,Notes,sEmergeDate,lEmergeDate
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,basDia,2024-07-12,2.81,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,basDia,2024-08-15,3.69,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,basDia,2024-09-17,2.97,Y,Measured tallest stem,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafL,2024-05-03,6.8,Y,Curled leaf measured,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafL,2024-06-13,5.4,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafL,2024-07-12,5.4,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafL,2024-08-15,5.4,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafL,2024-09-17,6.1,Y,Measured tallest stem,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafN,2024-05-03,5,Y,Curled leaf measured,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafN,2024-06-13,8,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafN,2024-07-12,8,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafN,2024-08-15,8,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafN,2024-09-17,15,Y,Measured tallest stem,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafW,2024-05-03,3.3,Y,Curled leaf measured,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafW,2024-06-13,2.9,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafW,2024-07-12,2.7,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafW,2024-08-15,2.8,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,leafW,2024-09-17,3,Y,Measured tallest stem,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stLeng,2024-05-03,5.5,Y,Curled leaf measured,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stLeng,2024-06-13,6.2,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stLeng,2024-07-12,6.5,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stLeng,2024-08-15,6.6,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stLeng,2024-09-17,14.4,Y,Measured tallest stem,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stNum,2024-05-03,1,Y,Curled leaf measured,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stNum,2024-06-13,1,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stNum,2024-07-12,1,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stNum,2024-08-15,1,Y,NA,2024-04-01,2024-04-08
2024-0237,2,United States,Missouri,Barry,36.71275301,-93.84828622,531,2024-0237-2,TRUE,13 - 2,stNum,2024-09-17,2,Y,Measured tallest stem,2024-04-01,2024-04-08
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,basDia,2024-05-03,2.32,Y,Curled leaf measured,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,basDia,2024-06-13,3.26,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,basDia,2024-07-12,3.11,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,basDia,2024-08-15,3.42,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,basDia,2024-09-17,3.56,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafL,2024-05-03,9,Y,Curled leaf measured,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafL,2024-06-13,9,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafL,2024-07-12,8.4,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafL,2024-08-15,9.2,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafL,2024-09-17,10.6,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafN,2024-05-03,8,Y,Curled leaf measured,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafN,2024-06-13,9,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafN,2024-07-12,9,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafN,2024-08-15,15,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafN,2024-09-17,21,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafW,2024-05-03,4.4,Y,Curled leaf measured,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafW,2024-06-13,4.6,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafW,2024-07-12,4.4,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafW,2024-08-15,4.3,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,leafW,2024-09-17,4.3,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stLeng,2024-05-03,10.8,Y,Curled leaf measured,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stLeng,2024-06-13,10.4,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stLeng,2024-07-12,10.5,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stLeng,2024-08-15,10.6,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stLeng,2024-09-17,11,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stNum,2024-05-03,1,Y,Curled leaf measured,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stNum,2024-06-13,1,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stNum,2024-07-12,1,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stNum,2024-08-15,1,Y,NA,2024-03-11,2024-03-11
2024-0256,4,United States,Missouri,Barry,36.71275301,-93.84828622,532,2024-0256-4,TRUE,41 - 4,stNum,2024-09-17,1,Y,NA,2024-03-11,2024-03-11
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,basDia,2024-05-03,2.68,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,basDia,2024-06-13,1.8,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,basDia,2024-07-12,1.66,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,basDia,2024-08-15,2.32,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,basDia,2024-09-17,2.55,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafL,2024-05-03,4.3,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafL,2024-06-13,5.7,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafL,2024-07-12,5.6,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafL,2024-08-15,5.4,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafL,2024-09-17,11.6,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafN,2024-05-03,5,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafN,2024-06-13,8,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafN,2024-07-12,8,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafN,2024-08-15,14,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafN,2024-09-17,20,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafW,2024-05-03,2,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafW,2024-06-13,2.3,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafW,2024-07-12,2.5,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafW,2024-08-15,2.5,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,leafW,2024-09-17,5.1,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stLeng,2024-05-03,4.3,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stLeng,2024-06-13,5.7,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stLeng,2024-07-12,5.8,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stLeng,2024-08-15,7.6,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stLeng,2024-09-17,12.9,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stNum,2024-05-03,1,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stNum,2024-06-13,1,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stNum,2024-07-12,1,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stNum,2024-08-15,1,Y,NA,NA,2024-04-01
2024-0244,9,United States,Louisiana,Webster,32.72856663,-93.33404912,534,2024-0244-9,TRUE,24 - 9,stNum,2024-09-17,1,Y,NA,NA,2024-04-01
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,basDia,2024-05-03,2.31,Y,Curled leaf measured,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,basDia,2024-06-13,2.11,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,basDia,2024-07-12,2.28,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,basDia,2024-08-15,2.54,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,basDia,2024-09-17,4.05,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafL,2024-05-03,2.9,Y,Curled leaf measured,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafL,2024-06-13,2.6,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafL,2024-07-12,6.2,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafL,2024-08-15,9.8,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafL,2024-09-17,14.1,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafN,2024-05-03,7,Y,Curled leaf measured,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafN,2024-06-13,15,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafN,2024-07-12,15,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafN,2024-08-15,18,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafN,2024-09-17,15,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafW,2024-05-03,1.6,Y,Curled leaf measured,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafW,2024-06-13,1.8,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafW,2024-07-12,3.1,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafW,2024-08-15,4.5,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,leafW,2024-09-17,6.4,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stLeng,2024-05-03,8.6,Y,Curled leaf measured,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stLeng,2024-06-13,11.3,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stLeng,2024-07-12,11.5,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stLeng,2024-08-15,13.6,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stLeng,2024-09-17,18,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stNum,2024-05-03,1,Y,Curled leaf measured,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stNum,2024-06-13,1,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stNum,2024-07-12,1,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stNum,2024-08-15,1,Y,NA,2024-03-18,2024-04-08
2024-0231,10,United States,Arkansas,Searcy,35.24302748,-91.73355094,535,2024-0231-10,TRUE,7 - 10,stNum,2024-09-17,1,Y,NA,2024-03-18,2024-04-08
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,basDia,2024-05-03,2.02,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,basDia,2024-06-13,2.72,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,basDia,2024-07-12,3.64,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,basDia,2024-08-15,3.6,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,basDia,2024-09-17,3.98,Y,Measured tallest stem,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafL,2024-05-03,8.8,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafL,2024-06-13,9,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafL,2024-07-12,9,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafL,2024-08-15,9.3,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafL,2024-09-17,10.7,Y,Measured tallest stem,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafN,2024-05-03,6,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafN,2024-06-13,8,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafN,2024-07-12,8,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafN,2024-08-15,8,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafN,2024-09-17,17,Y,Measured tallest stem,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafW,2024-05-03,4,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafW,2024-06-13,3.6,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafW,2024-07-12,3.3,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafW,2024-08-15,3.9,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,leafW,2024-09-17,5.1,Y,Measured tallest stem,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stLeng,2024-05-03,11.9,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stLeng,2024-06-13,12.8,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stLeng,2024-07-12,13.3,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stLeng,2024-08-15,13.8,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stLeng,2024-09-17,18.1,Y,Measured tallest stem,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stNum,2024-05-03,1,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stNum,2024-06-13,1,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stNum,2024-07-12,1,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stNum,2024-08-15,1,Y,NA,2024-03-05,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,stNum,2024-09-17,2,Y,Measured tallest stem,2024-03-05,NA
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,basDia,2024-05-03,2.13,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,basDia,2024-06-13,2.59,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,basDia,2024-07-12,2.78,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,basDia,2024-08-15,2.85,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,basDia,2024-09-17,3.96,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,leafL,2024-05-03,6.1,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,leafL,2024-06-13,7.2,Y,NA,2024-02-28,2024-03-05
2024-0242,5,United States,Oklahoma,Adair,35.90077701,-94.66359708,539,2024-0242-5,TRUE,22 - 5,leafL,2024-07-12,5.2,Y,NA,2024-02-28,2024-03-05
